candidate_record_id,display_name,source_label,mapped_canonical_sphere_id,qa2_prior_classification,cat1_classification,confirmed_selectable_talent,owner_selectable_output,reason,packet_type,catalog_role,source_refs,source_context,owner_ruling_id,source_provenance,record_commitment_sha256
TAL_LIGHTNING_GROUNDED_CONDUCTOR_METHOD,Grounded Conductor Method,Lightning,tianxia.sphere.lightning,variant_expression,VARIANT_EXPRESSION,false,false,The canonical packet type source_verified_variant_scripture_packet explicitly identifies a non-Talent source role.,source_verified_variant_scripture_packet,source_verified_packet_action_row,"[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Lightning :: Drawbacks and Variant Scriptures > Grounded Conductor Method""]","{""declared_source_refs"":[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Lightning :: Drawbacks and Variant Scriptures > Grounded Conductor Method""]}",null,"{""source_anchor"":""record:TAL_LIGHTNING_GROUNDED_CONDUCTOR_METHOD"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""59fb3a6b378f6bc9753e4ec630e4535576ecace024a20ba9ae001264df2540e4"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Indexes/Canonical_Talent_Catalog.json"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",516cbf4cd718729ce7e5108ab82ae7f1e3c2869e2665a9067b13112e6cd30b27
TAL_LIGHTNING_GROUNDED_ROD_BODY,Grounded Rod Body,Lightning,tianxia.sphere.lightning,cultivation_insight,CULTIVATION_INSIGHT,false,false,The canonical packet type source_verified_cultivation_insight_packet explicitly identifies a non-Talent source role.,source_verified_cultivation_insight_packet,source_verified_packet_action_row,"[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Lightning :: Cultivation Insights > Grounded Rod Body""]","{""declared_source_refs"":[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Lightning :: Cultivation Insights > Grounded Rod Body""]}",null,"{""source_anchor"":""record:TAL_LIGHTNING_GROUNDED_ROD_BODY"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""59fb3a6b378f6bc9753e4ec630e4535576ecace024a20ba9ae001264df2540e4"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Indexes/Canonical_Talent_Catalog.json"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",73eab33a8805a8e27b5acf2723942a3d30c496a3614967053ea03b371dfd7b55
TAL_LIGHTNING_GROUNDING_BREATH,Grounding Breath,Lightning,tianxia.sphere.lightning,actual_talent,CONFIRMED_SELECTABLE_TALENT,true,true,Exact source-heading classification at Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md:52459: actual_talent.,source_verified_packet_action_row,source_verified_packet_action_row,"[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Lightning :: Mortal Realm Talents > Grounding Breath - Lightning Body""]","{""declared_source_refs"":[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Lightning :: Mortal Realm Talents > Grounding Breath - Lightning Body""]}",null,"{""source_anchor"":""record:TAL_LIGHTNING_GROUNDING_BREATH"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""59fb3a6b378f6bc9753e4ec630e4535576ecace024a20ba9ae001264df2540e4"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Indexes/Canonical_Talent_Catalog.json"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",5c327810caf21fbe3f7bf505ce4166a8786b930f596765ddd8c717da5d2d7d5e
TAL_LIGHTNING_INNER_LIGHTNING_GOD_SCRIPTURE,Inner Lightning-God Scripture,Lightning,tianxia.sphere.lightning,cultivation_insight,CULTIVATION_INSIGHT,false,false,The canonical packet type source_verified_cultivation_insight_packet explicitly identifies a non-Talent source role.,source_verified_cultivation_insight_packet,source_verified_packet_action_row,"[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Lightning :: Drawbacks and Variant Scriptures > Inner Lightning-God Scripture""]","{""declared_source_refs"":[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Lightning :: Drawbacks and Variant Scriptures > Inner Lightning-God Scripture""]}",null,"{""source_anchor"":""record:TAL_LIGHTNING_INNER_LIGHTNING_GOD_SCRIPTURE"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""59fb3a6b378f6bc9753e4ec630e4535576ecace024a20ba9ae001264df2540e4"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Indexes/Canonical_Talent_Catalog.json"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",cc013d6bfef448093f7f53b1ca478e5839241f16e759831e7dd7d6390b12f1d0
TAL_LIGHTNING_LIGHTNING_CHAINS,Lightning Chains,Lightning,tianxia.sphere.lightning,actual_talent,CONFIRMED_SELECTABLE_TALENT,true,true,Exact source-heading classification at Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md:52681: actual_talent.,source_verified_augment_modifier_packet,source_verified_packet_action_row,"[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Lightning :: Foundation Realm Talents > Lightning Chains - Arc, Circuit""]","{""declared_source_refs"":[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Lightning :: Foundation Realm Talents > Lightning Chains - Arc, Circuit""]}",null,"{""source_anchor"":""record:TAL_LIGHTNING_LIGHTNING_CHAINS"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""59fb3a6b378f6bc9753e4ec630e4535576ecace024a20ba9ae001264df2540e4"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Indexes/Canonical_Talent_Catalog.json"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",41f7ec93fbde494128810e494d2a2eab43471035c3675f285018078b7aee4b3b
TAL_LIGHTNING_LIGHTNING_GOD_BODY,Lightning-God Body,Lightning,tianxia.sphere.lightning,actual_talent,CONFIRMED_SELECTABLE_TALENT,true,true,Exact source-heading classification at Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md:52532: actual_talent.,source_verified_domain_packet,source_verified_packet_action_row,"[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Lightning :: Foundation Realm Talents > Lightning-God Body - Lightning Body, Movement""]","{""declared_source_refs"":[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Lightning :: Foundation Realm Talents > Lightning-God Body - Lightning Body, Movement""]}",null,"{""source_anchor"":""record:TAL_LIGHTNING_LIGHTNING_GOD_BODY"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""59fb3a6b378f6bc9753e4ec630e4535576ecace024a20ba9ae001264df2540e4"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Indexes/Canonical_Talent_Catalog.json"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",1eaadea09f06f8e33c7fc227c15bb0114635b19ec80af84a45d7bdb371f73c6d
TAL_LIGHTNING_LIGHTNING_GOD_DISCIPLE,Lightning-God Disciple,Lightning,tianxia.sphere.lightning,cultivation_insight,CULTIVATION_INSIGHT,false,false,The canonical packet type source_verified_cultivation_insight_packet explicitly identifies a non-Talent source role.,source_verified_cultivation_insight_packet,source_verified_packet_action_row,"[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Lightning :: Cultivation Insights > Lightning-God Disciple""]","{""declared_source_refs"":[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Lightning :: Cultivation Insights > Lightning-God Disciple""]}",null,"{""source_anchor"":""record:TAL_LIGHTNING_LIGHTNING_GOD_DISCIPLE"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""59fb3a6b378f6bc9753e4ec630e4535576ecace024a20ba9ae001264df2540e4"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Indexes/Canonical_Talent_Catalog.json"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",d4128d0dc4e85c179f6fe8fafa0659d298b7ecab4b72616fc1b57111dbe90054
TAL_LIGHTNING_LIGHTNING_KEY_ABILITY,Lightning Key Ability,Lightning,tianxia.sphere.lightning,path_expression,PATH_EXPRESSION,false,false,The canonical packet type source_verified_path_synergy_packet explicitly identifies a non-Talent source role.,source_verified_path_synergy_packet,source_verified_packet_action_row,"[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Lightning :: Core Lightning Rules > Lightning Key Ability""]","{""declared_source_refs"":[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Lightning :: Core Lightning Rules > Lightning Key Ability""]}",null,"{""source_anchor"":""record:TAL_LIGHTNING_LIGHTNING_KEY_ABILITY"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""59fb3a6b378f6bc9753e4ec630e4535576ecace024a20ba9ae001264df2540e4"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Indexes/Canonical_Talent_Catalog.json"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",db5404061754efbba2642f1e88c2aa05b04829822abee32ef576c58c4faf233b
TAL_LIGHTNING_LIGHTNING_LASH,Lightning Lash,Lightning,tianxia.sphere.lightning,sphere_base_ability,BASE_SPHERE_ABILITY,false,false,Exact source-heading classification at Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md:52277: sphere_base_ability.,source_verified_reaction_packet,source_verified_packet_action_row,"[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Lightning :: Base Sphere Abilities > Lightning Lash""]","{""declared_source_refs"":[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Lightning :: Base Sphere Abilities > Lightning Lash""]}",null,"{""source_anchor"":""record:TAL_LIGHTNING_LIGHTNING_LASH"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""59fb3a6b378f6bc9753e4ec630e4535576ecace024a20ba9ae001264df2540e4"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Indexes/Canonical_Talent_Catalog.json"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",81a237547a92a8b317bf43beb7cb12fe54b4839b535a161e19ba8962a8d9313d
TAL_LIGHTNING_LIGHTNING_PRISON_BARS,Lightning Prison Bars,Lightning,tianxia.sphere.lightning,actual_talent,CONFIRMED_SELECTABLE_TALENT,true,true,Exact source-heading classification at Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md:52874: actual_talent.,source_verified_state_rule_packet,source_verified_packet_action_row,"[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Lightning :: Core Formation Realm Talents > Lightning Prison Bars - Circuit, Shock""]","{""declared_source_refs"":[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Lightning :: Core Formation Realm Talents > Lightning Prison Bars - Circuit, Shock""]}",null,"{""source_anchor"":""record:TAL_LIGHTNING_LIGHTNING_PRISON_BARS"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""59fb3a6b378f6bc9753e4ec630e4535576ecace024a20ba9ae001264df2540e4"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Indexes/Canonical_Talent_Catalog.json"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",6f69dc4b97c4dceba3753f4efd79bbfc5190166db1f635162f637c45810c418a
TAL_LIGHTNING_LIGHTNING_SOVEREIGN_INCARNATION,Lightning Sovereign Incarnation,Lightning,tianxia.sphere.lightning,actual_talent,CONFIRMED_SELECTABLE_TALENT,true,true,Exact source-heading classification at Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md:52985: actual_talent.,source_verified_realm_evolution_packet,source_verified_packet_action_row,"[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Lightning :: Nascent Soul Realm Talents > Lightning Sovereign Incarnation - Realm Evolution, Lightning Body""]","{""declared_source_refs"":[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Lightning :: Nascent Soul Realm Talents > Lightning Sovereign Incarnation - Realm Evolution, Lightning Body""]}",null,"{""source_anchor"":""record:TAL_LIGHTNING_LIGHTNING_SOVEREIGN_INCARNATION"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""59fb3a6b378f6bc9753e4ec630e4535576ecace024a20ba9ae001264df2540e4"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Indexes/Canonical_Talent_Catalog.json"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",3458c10eb6f2fcb463312ad657d15164d4d1bbed11b1124e61bfd19ba1aadf7c
TAL_LIGHTNING_LIGHTNING_WINGS_BURST,Lightning Wings Burst,Lightning,tianxia.sphere.lightning,actual_talent,CONFIRMED_SELECTABLE_TALENT,true,true,Exact source-heading classification at Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md:52717: actual_talent.,source_verified_state_rule_packet,source_verified_packet_action_row,"[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Lightning :: Foundation Realm Talents > Lightning Wings Burst - Movement, Shock""]","{""declared_source_refs"":[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Lightning :: Foundation Realm Talents > Lightning Wings Burst - Movement, Shock""]}",null,"{""source_anchor"":""record:TAL_LIGHTNING_LIGHTNING_WINGS_BURST"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""59fb3a6b378f6bc9753e4ec630e4535576ecace024a20ba9ae001264df2540e4"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Indexes/Canonical_Talent_Catalog.json"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",635c9c2e86928ebf93abbdfcf8b27d4468ccaacd824fceb095a59790f3dd4636
TAL_LIGHTNING_LIGHTNING_WINGS_OF_THE_HEAVENLY_BODY,Lightning Wings of the Heavenly Body,Lightning,tianxia.sphere.lightning,actual_talent,CONFIRMED_SELECTABLE_TALENT,true,true,Exact source-heading classification at Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md:53086: actual_talent.,source_verified_realm_evolution_packet,source_verified_packet_action_row,"[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Lightning :: Nascent Soul Realm Talents > Lightning Wings of the Heavenly Body - Movement, Lightning Body""]","{""declared_source_refs"":[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Lightning :: Nascent Soul Realm Talents > Lightning Wings of the Heavenly Body - Movement, Lightning Body""]}",null,"{""source_anchor"":""record:TAL_LIGHTNING_LIGHTNING_WINGS_OF_THE_HEAVENLY_BODY"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""59fb3a6b378f6bc9753e4ec630e4535576ecace024a20ba9ae001264df2540e4"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Indexes/Canonical_Talent_Catalog.json"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",454ab714f5d1429c12ef86d0043fdd1f4920b7811b830a0d748474e41efde878
TAL_LIGHTNING_MERIDIAN_LIGHTNING_PHYSICIAN,Meridian Lightning Physician,Lightning,tianxia.sphere.lightning,cultivation_insight,CULTIVATION_INSIGHT,false,false,The canonical packet type source_verified_cultivation_insight_packet explicitly identifies a non-Talent source role.,source_verified_cultivation_insight_packet,source_verified_packet_action_row,"[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Lightning :: Cultivation Insights > Meridian Lightning Physician""]","{""declared_source_refs"":[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Lightning :: Cultivation Insights > Meridian Lightning Physician""]}",null,"{""source_anchor"":""record:TAL_LIGHTNING_MERIDIAN_LIGHTNING_PHYSICIAN"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""59fb3a6b378f6bc9753e4ec630e4535576ecace024a20ba9ae001264df2540e4"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Indexes/Canonical_Talent_Catalog.json"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",4ba377600da8e2b3b5feb6da218c8af4deae58bc39c25cf8c21bcb29a3722f07
TAL_LIGHTNING_MERIDIAN_STOPPING_SPARK,Meridian-Stopping Spark,Lightning,tianxia.sphere.lightning,actual_talent,CONFIRMED_SELECTABLE_TALENT,true,true,Exact source-heading classification at Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md:52579: actual_talent.,source_verified_reaction_packet,source_verified_packet_action_row,"[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Lightning :: Foundation Realm Talents > Meridian-Stopping Spark - Shock, Overload""]","{""declared_source_refs"":[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Lightning :: Foundation Realm Talents > Meridian-Stopping Spark - Shock, Overload""]}",null,"{""source_anchor"":""record:TAL_LIGHTNING_MERIDIAN_STOPPING_SPARK"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""59fb3a6b378f6bc9753e4ec630e4535576ecace024a20ba9ae001264df2540e4"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Indexes/Canonical_Talent_Catalog.json"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",fa8b81e82d6da76152719a34ca71ba84ee8898c8693647f194ffcd703d50aaaf
TAL_LIGHTNING_OATH_OF_THE_SAFE_HAND,Oath of the Safe Hand,Lightning,tianxia.sphere.lightning,variant_expression,VARIANT_EXPRESSION,false,false,The canonical packet type source_verified_variant_scripture_packet explicitly identifies a non-Talent source role.,source_verified_variant_scripture_packet,source_verified_packet_action_row,"[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Lightning :: Drawbacks and Variant Scriptures > Oath of the Safe Hand""]","{""declared_source_refs"":[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Lightning :: Drawbacks and Variant Scriptures > Oath of the Safe Hand""]}",null,"{""source_anchor"":""record:TAL_LIGHTNING_OATH_OF_THE_SAFE_HAND"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""59fb3a6b378f6bc9753e4ec630e4535576ecace024a20ba9ae001264df2540e4"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Indexes/Canonical_Talent_Catalog.json"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",81aa274ca6b8f5d7ff15d66b88ede37aa60081a2d770e55d5c07d298f196f524
TAL_LIGHTNING_ONE_CIRCUIT_UNDER_HEAVEN,One Circuit Under Heaven,Lightning,tianxia.sphere.lightning,actual_talent,CONFIRMED_SELECTABLE_TALENT,true,true,Exact source-heading classification at Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md:53018: actual_talent.,source_verified_reaction_packet,source_verified_packet_action_row,"[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Lightning :: Nascent Soul Realm Talents > One Circuit Under Heaven - Circuit, Arc""]","{""declared_source_refs"":[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Lightning :: Nascent Soul Realm Talents > One Circuit Under Heaven - Circuit, Arc""]}",null,"{""source_anchor"":""record:TAL_LIGHTNING_ONE_CIRCUIT_UNDER_HEAVEN"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""59fb3a6b378f6bc9753e4ec630e4535576ecace024a20ba9ae001264df2540e4"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Indexes/Canonical_Talent_Catalog.json"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",974eda348caa6a6a2bfb7e8199a8ccdc581746bd7e2c5255789edc43129cee6f
TAL_LIGHTNING_OVERLOAD,Overload,Lightning,tianxia.sphere.lightning,descriptive_or_unclassified,OTHER_CONFIRMED_NON_TALENT,false,false,Exact source-heading classification at Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md:52171: descriptive_or_unclassified.,source_verified_reaction_packet,source_verified_packet_action_row,"[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Lightning :: Core Lightning Rules > Overload""]","{""declared_source_refs"":[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Lightning :: Core Lightning Rules > Overload""]}",null,"{""source_anchor"":""record:TAL_LIGHTNING_OVERLOAD"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""59fb3a6b378f6bc9753e4ec630e4535576ecace024a20ba9ae001264df2540e4"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Indexes/Canonical_Talent_Catalog.json"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",81564ac227964e9e953260bd9e942a176655a8b080a0952ccec72eefe60b1de6
TAL_LIGHTNING_OVERLOAD_WARD,Overload Ward,Lightning,tianxia.sphere.lightning,actual_talent,CONFIRMED_SELECTABLE_TALENT,true,true,Exact source-heading classification at Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md:52593: actual_talent.,source_verified_secret_inheritance_packet,source_verified_packet_action_row,"[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Lightning :: Foundation Realm Talents > Overload Ward - Overload""]","{""declared_source_refs"":[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Lightning :: Foundation Realm Talents > Overload Ward - Overload""]}",null,"{""source_anchor"":""record:TAL_LIGHTNING_OVERLOAD_WARD"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""59fb3a6b378f6bc9753e4ec630e4535576ecace024a20ba9ae001264df2540e4"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Indexes/Canonical_Talent_Catalog.json"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",7f369a58c94988d8984bf5ecfa24ec65ed08e42ce52fb3773b683cc5f78e79ef
